;location_id;city;general_info_text
317;107356434;Turin;Turin (Italian: Torino, Piedmontese: Turin), a large city of about one million inhabitants, is set in the Piedmont region of northwestern Italy, an hour's drive from the French border and slightly more than that from the Mediterranean sea. It's famous for being the home of Italy's royal family. Today, Turin, with its fine, aristocratic atmosphere, old world sophisticated shops, grand boulevards and palaces, leafy parks, and several art galleries, is an increasingly popular tourist resort. The 2006 Winter Olympics, and its status the same year as World Book Capital, have prompted tourists to visit this beautiful and underestimated Italian city, which has a longstanding cultural and artistic history.
318;295727704;Kingston;Kingston, the capital and largest city of Jamaica, nestled on the southeastern coast of the island. 
319;297949596;Montego Bay;Montego Bay, commonly referred to as MoBay, is the second largest city in the island nation Jamaica. It has a population of 428,000 people (2018). Montego Bay is the capital of St. James Parish, one of the 14 parishes of Jamaica.
320;297045501;Negril;Negril is a major tourist destination in Western Jamaica, known for its white sandy beaches.
321;295355922;Portmore;Portmore is a large coastal town in southern Jamaica in Saint Catherine, and a dormitory town for the neighbouring city of Kingston and Spanish Town.
322;296763483;Ocho Rios;Ocho Rios is on the northeastern shore of Jamaica. Commonly referred to as Ochi it is a popular destination for cruise ships and tourists alike. It features a bulk of resorts and tourist attractions. There are many conveniences, such as supermarkets and restaurants.
323;297668066;Port Antonio;Port Antonio is a town in Jamaica. Tucked away on the eastern point of the island, Port Antonio is still relatively unknown by most tourists, but it has for years been the hideaway of royalty and stars alike. It is easy to see why. Its seclusion is what gives this town its charm. The beaches are beautiful, albeit a bit rocky. However the seclusion from throngs of other tourists is a huge payoff. The people are extremely friendly, and the whole city rings with a unique character all its own.
324;299710281;Morant Bay;Morant Bay is a city in the parish of Saint Thomas in Surrey County in Southwest Jamaica.
325;296338394;Falmouth;Falmouth is a small port town in Jamaica. 
326;257202331;Tokyo;Tokyo (東京 Tōkyō) is the enormous and wealthy capital of Japan, and also its main city, overflowing with culture, commerce, and most of all, people. As the most populated urban area in the world, Tokyo is a fascinating and dynamic metropolis that mixes foreign influences, consumer culture and global business along with remnants of the capital of old Japan. From modern electronics and gleaming skyscrapers to cherry blossoms and the Imperial Palace, this city represents the entire sweep of Japanese history and culture. Tokyo truly has something for every traveller.
327;261830158;Hiroshima;Hiroshima (広島) is an industrial city of wide boulevards and criss-crossing rivers along the coast of the Seto Inland Sea. Although many only know it for the horrific split-second on August 6, 1945 when it became the site of the world's first atomic bomb attack, it is now a modern cosmopolitan city with excellent cuisine and a bustling nightlife.
328;257478056;Kanazawa;Kanazawa (金沢) is a historic city in Ishikawa prefecture, Japan. For travelers who want to see one of the best-preserved major Edo-period cities in the country, it's hard to beat.
329;263065557;Kyoto;Kyōto (京都) was the capital of Japan for over a millennium, and carries a reputation as the nation's most beautiful city and its cultural capital. However, visitors may be surprised by how much work they will have to do to see Kyoto's beautiful side. Most first impressions of the city will be of the urban sprawl of central Kyoto, around the ultra-modern glass-and-steel train station, which is itself an example of a city steeped in tradition colliding with the modern world.
330;72698453;Amman;Although not seen as much when in the air over Amman, the city holds many surprises for the visitor. Anything can be found in Amman if one asks. Visit Amman's Roman Amphitheatre or stay in a luxurious hotel. Shopping malls are abundant in Jordan. With new construction in Abdali, in a few years the high-end traveller could eat in the most high-end restaurant, stay in a five star hotel or shop in massive malls, all a few metres from one another. Much less is being done to cater to the budget traveller, although urban beautification in the city centre (old town) is cleaning it up and making it more pedestrian-friendly.
331;72432501;Aqaba;Aqaba (العقبة al-ʿAqabah) is Jordan's only port city. It is on the Gulf of Aqaba in the extreme south of the country, adjacent to Eilat in Israel.
332;217735969;Irbid;Irbid is a city in northern Jordan, some 88 km north of the capital Amman. Archaeological evidence reveals that Irbid has been settled since the Bronze Age. During the Roman period, Irbid was known as Arabella. The city's ancient past now lies hidden beneath modern roads and buildings.
333;218110970;Jerash;Jerash, a city in northern Jordan, is famous for its Roman ruins. The archaeological site is popular for tourists, second only to Petra.
334;72829541;Governorate of Kerak;Kerak (also spelt Karak, Arabic al-Kerak) is a small, Arab city (population 170,000) in southern Jordan. 
335;72559326;Madaba;Madaba is a small town in central Jordan located south of the capital Amman on the King's Highway, some 10 km from Hesban.
336;217331380;Liwa Ajlun;Ajlun (also Ajloun) is a city in Northern Jordan. 
337;221483717;Astana;Astana (formerly known as Aqmola, Tselinograd and Nur-Sultan), in the north of Kazakhstan on the banks of the Esil river (better known by its Russian name Ishim), is the capital and the second largest city of the country. Modern Astana is a planned city, designed by Japanese architect Kisho Kurokawa. It is home to a range of futuristic buildings, including many skyscrapers.
338;373019917;Almaty;Almaty is the largest city and the financial and cultural centre of Kazakhstan. Standing astride the Silk Road, Almaty is the gateway to the region. Just south of the city, snow-capped mountains mark the border with Kyrgyzstan.
339;211570965;Aktobe;Aktobe (Kazakh: Aqtöbe) is a city in Kazakhstan's Central Highlands.
340;211998770;Atyrau;Atyrau is at the northern end of the Caspian sea in Kazakhstan.
341;221890626;Pavlodar;Pavlodar is a city in northeastern Kazakhstan. It is the capital of the Pavlodar Province and has a population of 354,000 (2014).
342;224617762;Semey;Semey (Kazakh: Семей), formerly known as Semipalatinsk (Russian: Семипала́тинск, until 2007) and Alash-kala (Kazakh: Алаш-қала / Alaş-qala, 1917–1920), is a city in Kazakhstan with population of around 300,000 people.
343;221159160;Shymkent;Shymkent (Kazakh: Шымкент) is a city in the Kazakh Desert, and is the third largest city in Kazakhstan.
344;221980172;Turkestan;Turkestan or Turkistan (Kazakh: Түркістан Türkistan) is a small but ancient city in the Kazakh Desert. There are many historical sights in this relatively well preserved, 1600-year-old city.
345;63097151;Mombasa;Mombasa with a population of 1.2 million (2019), is the second-largest city in Kenya and its main port city. It is particularly known for its warm and sunny climate, white beaches and coral reef diving.
346;64315380;Kisumu;"Kisumu is a port city in western Kenya; located on a bay on the eastern shore of Lake Victoria at an altitude of 1,131 m (3,711 ft). It is the headquarters of Kisumu County and after Kampala, the second largest city in the Lake Victoria basin."
347;63381467;Lamu;Lamu is a town in Coastal Kenya. Its old town is inscribed on the UNESCO World Heritage list.
348;72131924;Kuwait City;Kuwait City (Arabic: مدينة الكويت Madīnat al-Kuwayt) is the capital of Kuwait.
349;74403836;Jahra;NA
350;71494650;Ahmadi;NA
351;71516587;Hawally;NA
352;71788348;Farwaniya;NA
353;71457816;Mubarak Al-Kabeer;NA
354;183040594;Riga;Riga is the financial, creative, and cultural centre of Latvia. It is the capital and the largest city in Latvia, it is also the largest city in the Baltic States. The city lies on the Gulf of Riga, at the mouth of Daugava, Riga has an population of approximately 640,000 inhabitants, or 1/3 of the population of Latvia. The city was part of many empires throughout history, each of which has left its mark on the city. It is famous for Art Nouveau and wooden architecture. Riga's historical centre is listed as a UNESCO World Heritage site.
355;183477278;Sigulda;Sigulda is administratively in the Riga region, however culturally a part of the Vidzeme region. It is a resort town just over an hour from Riga by train (50 km east), featuring a wooded river valley containing forest walks, cable car, bobsleigh track, three castles and a former times rehabilitation centre featuring a hostel, all of which is manageable as a day visitor on foot.
356;183117039;Cēsis;Cēsis (Livonian: Venden, German: Wenden) is a town in Gauja National Park, in the Vidzeme region of Latvia, on the Gauja river, roughly 100 km to the east of the capital Riga..
357;178918405;Jūrmala;Jūrmala is a resort town in Latvia. It claims to have the longest beach in Northern Europe.
358;185772663;Daugavpils;Daugavpils is the second largest city in Latvia, after Riga. It is a delightfully charming, spacious and green city. Despite its quaint atmosphere and low prices, the city offers modern conveniences and services. An ice-hall, bowling centre and modern hotels have been built and diverse entertainment options have appeared throughout the city.
359;178582728;Ventspils;Ventspils is a city in Kurzeme on the western coast of Latvia and one of Europe's busiest ports.
360;179024125;Liepaja;Liepāja (pronounced lee-ah-pa-yah) is a city on Latvia's Baltic coast.
361;178685569;Kuldīga;Kuldiga (Kuldīga) is a town on the Venta River in the Kurzeme region (formerly Courland) of western Latvia. Its old town was listed on the UNESCO World Heritage List in 2023.
362;79041261;Tripoli;Tripoli (Arabic: طرابلس, Tarabulus) is the capital, largest city, principal harbour and biggest commercial and manufacturing centre of the North African country of Libya. Tripoli is in the north-west of Libya on the Mediterranean Sea. The city has a population of some 1.68 million people.
363;79413737;Benghazi;Benghazi is the second largest city in Libya, with a population of 630,000 (2011). It is a center of Libyan commerce, industry, transport and culture. It continues to hold institutions and organizations normally associated with a capital city, including several national government buildings as well as the National Library of Libya.
364;76836386;Ghadames;Ghadamis also known as Ghadames is an oasis town in Libya. Old part of the town is inscribed on UNESCO World Heritage List.
365;76676708;Sabha;Sabha is the capital of the municipality by the same name in Libya. It was once the capital of the ancient Fezzan region.
366;79728434;Shahhat;Shahhat (Arabic: شحات) is a town in northeastern Libya, on the Mediterranean coast. It is the birthplace of St. Mark the Evangelist.
367;76386494;Sirte;Surt (also Sirt, Sirte) is a city in Libya, best known as Muammar Gaddhafi's hometown. Prior to the civil war of 2011 it was bestowed with a number of governmental edifices subsequently destroyed by NATO aerial bombardment, relentless shelling by NTC rebel forces and then subjected to vandalism and looting of the remains following the killing of Muammar Gaddhafi and the suspension of combative activities on 21 October 2011.
368;79219164;Tubruq;Tobruk (Arabic: طبرق, Tubruq) is a port city in the north-east of Libya. 
369;79117864;Zuara;Zuara is a port city in northwestern Libya. It is famous for its beaches and seafood. It is the capital of the Nuqat al Khams district. 
370;185631530;Vilnius;Vilnius is the capital and largest city of Lithuania. It stands on the River Neris in the southeast pocket of the country, the Dzūkija region, and in 2023 had a population of 628,946. It has a beautiful baroque Old Town, listed as a UNESCO World Heritage Site, and excellent tourist facilities in all price ranges.
371;185678513;Jonava;Jonava is a city in the Aukštaitija region of Lithuania, 30 km northeast of Kaunas. In 2023 it had a population of 27,134.
372;185563330;Kaunas;Kaunas is the second-largest city in Lithuania, with a population of some 288,000 people. The main reason to visit is its charming Old Town, connected to the 19th century New Town ranged along Laisvės alėja. It was the country's capital between the two world wars.
373;187562950;Klaipėda;The city has historic sights but isn't pretty-pretty like Vilnius Old Town, and draws mostly local tourism. The big attraction is the Curonian Spit, a remarkable 99 km peninsula of sand dunes - Smiltynė at its north tip is part of the city and is reached by a five-minute ferry ride from downtown. Facilities in the northern third of the spit are therefore described on this page, while those in the centre are described on the Nida page. Its south is part of Kaliningrad Oblast, an exclave of Russia.
374;185604895;Panevėžys;Panevėžys is an industrial city in the Aukštaitija region of Lithuania. It's the country's fifth largest city, with a population of 89,100 in 2021 and another 30,000 or so in the city district. It's about midway along the highway between Vilnius the capital and Riga the Latvian capital.
375;185655027;Šiauliai;"Siauliai is an industrial city in Samogitia, the northwest region of Lithuania, though it borders Aukštaitija the northeast region. It's the country's fourth largest city: in 2023 the population was 40,434, with a total of about 108,000 across the metropolis. It's a modern city with several sites of interest, but the stand-out is the ""Hill of Crosses"" pilgrimage site 12 km north."
376;184496874;Trakai;Trakai is a town in the Dzūkija region of Lithuania, 28 km west of the capital Vilnius. It's on the shores of Lake Galvė and its star attraction is the Island Castle - this and the Peninsula Castle are from the 14th century, when the capital moved here and was fortified against attack. In 2020 Trakai had a population of 4141.
377;185204875;Visaginas;NA
378;134571984;Luxembourg;The Grand Duchy of Luxembourg (Luxembourgish: Groussherzogtum Lëtzebuerg, French: Grand-Duché de Luxembourg, German: Großherzogtum Luxemburg), is a landlocked Benelux country at the crossroads of Germanic and Latin cultures.
379;133601727;Clervaux;Clervaux is a town of 5,200 people (2018) in the Our Natural Park in northern Luxembourg. Clervaux is a picturesque town that is popular with tourists. Its major attractions are the Saint-Maurice-et-Saint-Maur abbey, and its medieval castle dating from the 12th century, which houses the photographic exhibition “The Family of Man”.
380;134701254;Diekirch;Diekirch is a town of 6,800 people (2018) in Luxembourg, best known for its brewery of the same name and the National Museum of Military History.
381;134409690;Echternach;Echternach is a small town with about 5,000 inhabitants on the eastern border of Luxembourg, just a hop away from Germany. It's Luxembourg's oldest town, based on an old monastery founded in 698. Aside from that, it holds the crypt of Willibrord, one of the Northumbrian missionary saints, as he died in Echternach in the year 739. His crypt can be seen in the Saint Willibrord Basilica.
382;134569837;Ettelbruck;Ettelbruck (Luxembourgish: Ettelbréck, German: Ettelbrück) is a small city in the Grand Duchy of Luxembourg. It's located in the centre of the country, where the rivers Sauer, Wark and Alzette meet. This practical location has made Ettelbruck a major junction and transport hub, both historically and today. Although this friendly place doesn't have any of the impressive sites some other cities in Luxembourg have, it makes for a fine base from where to explore this compact country.
383;135403452;Esch-sur-Alzette;The Land of the Red Rocks (French: Région Terres Rouges), also known as the Esch-sur-Alzette canton, is the southwestmost region of Luxembourg.
384;134531373;Mondorf-les-Bains;Mondorf-les-Bains or Mondorf for short, is a spa town in southeastern Luxembourg. Its facilities are among the most modern in Europe. The waters are particularly suitable for the treatment of liver, gastric and respiratory ailments. It was home to 5,100 people in 2018.
385;135269252;Vianden;One of Luxembourg's main tourist attractions, Vianden is a delightful historic town with a stunningly restored medieval castle, spectacularly situated on a rock high above town. Think charming cobblestoned streets with typically pastel-coloured Luxembourg mansions and a gorgeous Our valley backdrop. Vianden is a traveller's favourite and although high season will bring in some crowds, it's a most pleasant little town with a restaurant at every corner and all the fairytale atmosphere you could ask for. Coming here, you'll follow in the footsteps of countless celebrities, famously going back to Victor Hugo, who repeatedly spent time here.
386;372190559;Kuala Lumpur;Kuala Lumpur, called KL by locals, is Malaysia's federal capital and largest city at 6.5 million (city-proper population of 1.8 million). Kuala Lumpur is a cultural melting pot with some of the world's cheapest 5-star hotels, impressive shopping districts, food from all parts of the world, and natural wonders within day-trip distance.
387;373654760;George Town;George Town is the capital city of the Malaysian state of Penang. It is Malaysia's sixth largest city, with a population of about 708,000, with 1.7 million in the metro area, as of 2020. Founded as an entrepôt in 1786, it was the first British settlement in Southeast Asia. Over the centuries, the city has evolved into a melting pot of sorts and is now home to a cosmopolitan, multi-ethnic populace. Due to its unique architecture, the old core of the city is designated as a UNESCO World Heritage Site. George Town is also regarded as the culinary capital of Malaysia. 
388;250495254;Malacca City;Malacca City (Malay: Bandaraya Melaka, and officially Melaka City) is a city and the capital of the state of Malacca, Malaysia. Malacca is a vibrant old city with a unique historical and cultural background. The city centre is listed as a UNESCO World Heritage Site, along with George Town, Penang. 
389;251944473;Ipoh;"Nestled within steep limestone hills on the west coast of Peninsular Malaysia, Ipoh has the proud heritage of a former tin mining boom town. While the current state capital of Perak had bigger heydays during the early 20th century, it is now better known amongst Malaysians for its excellent restaurants, hawkers, and famous local dishes. Old residents are returning to their beloved hometown, eager to remake Ipoh into the ""City of Millionaires"" yet again. The country's third largest city, with 657,852 inhabitants as of 2010, is also a gateway to the Cameron Highlands and Pangkor Island."
390;250868643;Johor Bahru;Johor Bahru (Jawi: جوهر بهرو, Chinese: 新山) (also Johor Baru or Johore Baharu, informally called JB) is a city and the state capital of Johor in Malaysia. It is the second largest city of the country and the financial centre of the state of Johor. The city is surrounded by suburbs, industrial parks and long waterfront areas, in the southern part of Peninsular Malaysia. Johor Bahru together with Iskandar Puteri and Pasir Gudang cities and Kukup, Kulai, Pekan Nanas and Senai towns form the megaregion Iskandar Malaysia.
391;250971080;Kuantan;Kuantan is the state capital of Pahang, on the east coast of Peninsular Malaysia.
392;255836555;Kota Kinabalu;The capital of Sabah on the island of Borneo, this Malaysian city is a growing resort destination due to its proximity to tropical islands, sandy beaches, lush rainforest and Mount Kinabalu. Constantly referred to as KK, it is on the west coast of Sabah within the West Coast Division. KK is one of the smallest districts in Sabah but has the largest population and is the largest city in the state.
393;252251455;Kuching;Kuching is the capital and largest city of the East Malaysian state of Sarawak and the district of Kuching. Kuching is small enough to walk around but interesting enough to keep you there for several days, and a good base for exploring Sarawak.
394;78876818;Valletta;Valletta or Il-Belt is the capital of Malta. A harbour city, Valletta preserves much of its 16th-century architectural heritage built under the Hospitallers. Valletta was one of the earliest sites inscribed on the UNESCO World Heritage List.
395;78929311;Cospicua;NA
396;79267714;Marsaxlokk;Marsaxlokk is in the south-east part of Malta.
397;78905224;Mdina;Mdina is a small city in Malta and its former capital.
398;79600702;Mosta;Mosta is in Malta.
399;78947918;Rabat;"Rabat (Arabic: الرباط; Berber: ⵕⵕⴱⴰⴹ), literally ""Fortified Place"", is the capital city of Morocco."
400;78721761;Saint Julian's;St. Julian's (Maltese: San Ġiljan) is a town in Malta.
401;78745071;Sliema;Sliema is in Malta. Sliema and St Julian's are Malta's most modern and most built-up areas and where most tourists stay. It is where one will find the most hotels, rental apartments, restaurants, bars, shops and clubs. Sliema and St Julian's form a near continuous town spread over two adjacent peninsulas with St Julian's to the north (about a 20-minute walk) and Valetta and a third peninsula to the south (about a 20-minute drive).
402;62381657;Port Louis;Port Louis is the capital of Mauritius, and with around 150,000 inhabitants the island nation's most populous city. Sitting in a bay surrounded by mountains, Port Louis is a lively and modern city also with charming districts from colonial times.
403;62628998;Beau Bassin-Rose Hill;NA
404;64692794;Curepipe;Curepipe is a sprawling town in the centre of Mauritius. At an altitude of 561 m, it marks the top of the ridge on the road between Port Louis and Vieux Grand Port, and the name may indicate that travellers rested here for long enough to smoke then clean out their clay pipes. The town is frankly ugly and ill-planned but is near natural attractions, especially the Botanic Gardens, where the cooler wetter hill climate supports unusual trees and flowers.
405;62442943;Quatre Bornes;Quatre Bornes (French: La Ville des Fleurs) is a town in Mauritius.
406;62553190;Vacoas-Phoenix;Vacoas-Phoenix or Phoenix is one of the major towns found in the island nation of Mauritius.
407;62304326;Blue Bay;Blue Bay is a town in the island country of Mauritius.
408;62371687;Central Flacq;NA
409;62592808;Chamarel;Chamarel is a city in Mauritius.
410;368604037;Mexico City;Mexico City (Spanish: México, Ciudad de México or CDMX) is Mexico's capital.
411;297005618;Cancún;Cancún is a popular Caribbean tourist destination on the northeast tip of Mexico's Yucatán Peninsula, in Quintana Roo, which also is called the Mexican Caribbean. Next to 22 km (14 miles) of beaches, you'll find a wide variety of resorts, spas, clubs, and malls.
412;301437139;Guadalajara;"Guadalajara is the capital of the central state of Jalisco in Mexico, and the second-largest city in the country, with about a million and a half citizens (known as ""Tapatíos""). It is considered a colonial city, though much of its architecture dates from the independence period. Although it has a far more relaxed feel than Mexico City, the city center can still seem a bit stuffy and dusty, especially during rush hour when the sun is out. All in all, however, it is a lovely city and contains many nice areas for walking, not just in the center."
413;302597787;Mazatlán;Mazatlán is a city in Sinaloa state, Mexico, known for its fine beaches. It is a popular vacation and retirement destination for Europeans, Canadians and Americans, and also provides opportunities for working immigrants.
414;304667446;Monterrey;Monterrey is the third largest city in Mexico and the capital of the state of Nuevo León. It is the commercial, industrial, educational, and transportation hub of northern Mexico, also third in economic importance after Mexico City and Mexico State. Although it is historically an industrial and commercial city (in fact most foreign visitors come for business purposes), tourists will be surprised at the wealth of cultural and entertainment attractions that the city has to offer.
415;304900390;San Luis Potosí;"San Luis Potosí is state capital of the San Luis Potosí state in the Bajío in Mexico. Its position along the Camino Real de Tierra Adentro, one of the ""royal"" roads that led all the way up to Santa Fe, New Mexico, has given the city UNESCO World Heritage status."
416;300650216;Taxco;Taxco is a beautiful city in Mexico built on a hill in Guerrero. It is rich with old and new silver mines in the surrounding areas with narrow winding streets and hundreds of silver shops. If you are looking for a side trip that is the place to go. Taxco is renowned for its more than baroque-style church (completed in 1758), the Santa Prisca Cathedral.
417;307720275;Tijuana;"Tijuana is a city in Baja California, Mexico, just across the border from San Diego, California, USA. The city has grown from a small border town with a salacious reputation during the Prohibition Era in the United States into a large, modern city with a sizable middle class. Its proximity to the United States has made it a very popular tourist destination, especially for day-trippers from San Diego. Though still often considered an ""edgy"" city by Mexicans and foreigners alike, Tijuana has been undergoing a cultural revival, with thriving arts and culinary scenes revealed to those willing to peek beyond its rough veneer."
418;287515787;Rabat;"Rabat (Arabic: الرباط; Berber: ⵕⵕⴱⴰⴹ), literally ""Fortified Place"", is the capital city of Morocco."
419;288462367;Agadir;Agadir (Moroccan Arabic: أݣادير) is a city in the southern part of Morocco. Agadir is a tourist resort that is popular with European travelers and Moroccans alike. It has a beach with all the appropriate facilities for beach-tourism. The city is especially attractive, it is clean and orderly with very friendly locals.
420;287510943;Casablanca;Casablanca (Arabic: الدار البيضاء, Dar al-Bayda) may be the cosmopolitan, industrial and economic heart of Morocco, and its largest city, but it is one of the less endearing of the country's sights. With a small, unassuming medina and a traffic-congested ville nouvelle, travellers arriving via Casablanca may be tempted to find the first train out to nearby Rabat. The awe-inspiring Hassan II Mosque and happening nightlife and architecture (mostly colonial times buildings), however, are worth at least a day of your Moroccan itinerary.
421;288844878;Fez;"Fez (فاس) (French: ""Fès"") is a city in Morocco famous for being home to the world's oldest university (Qarawiyyin University), dating to 859, and the world's oldest continuously-operating library, dating to 1359. It has an ancient World Heritage listed walled city, which many compare to the walled city of Jerusalem."
422;288055331;Marrakesh;Marrakech (Arabic: مراكش, Berber: ⴰⵎⵓⵔⴰⴽⵓⵛ), also spelt Marrakesh, is one of the imperial cities of Morocco.
423;368291351;Meknes;"Meknes (مكناس) is a city in the Middle Atlas region of Morocco. Meknes is a vibrant, modern city bustling with nightlife, restaurants and an impressive imperial city created in the 17th century by King Moulay Ismaïl, with numerous historical monuments and natural sites; it is also the nearest city to the Roman ruins of Volubilis (Oualili)."
424;287953022;Ouarzazate;Ouarzazate (ورزازات) is a city in Morocco and the largest town in the Saharan Morocco.
425;288968902;Tangier;Tangier (Ar. طنجة, Tanjah, Fr. Tanger) is an important port city in Morocco. The third most populous city in the country, it's a popular entry point to Morocco and Africa as a whole due to its proximity to Spain, and an interesting destination in its own right.
426;241736967;Kathmandu;Kathmandu (Nepali: काठमाडौ) is the largest city and capital of Nepal and the namesake of the Kathmandu Valley. Once thought to be the fabled and inaccessible Shangri-La, Kathmandu is a fast-growing spot catering to a wide range of holiday types and budgets. As a result of considerable urban growth in recent decades, it is now part of one continuous urban area together with Patan to the south.
427;241708068;Bhaktapur;Bhaktapur (भक्तपुर) is a city in Nepal known variously as City of Culture, Living Heritage, Nepal's Cultural Gem, An open museum and a City of Devotees. Bhaktapur is an ancient city and is renowned for its elegant art, fabulous culture, colourful festivals, traditional dances and the indigenous lifestyle of the Newari community. It is just 12 km east of Kathmandu, the modern capital of Nepal, but you may feel a bit like you've gone back to the Middle Ages, given the ambiance of traditional homes, lifestyles and environment here. The conch-shaped historic city is spread over an area of 6.9 m2 at an altitude of 1,401 m. Bhaktapur was founded in the 12th century by King Anand Dev Malla and was the capital city of the Greater Malla Kingdom in the Kathmandu Valley till the 15th century AD. Many of Bhaktapur's greatest monuments were built during the Malla period.
428;240250971;Biratnagar;Biratnagar is a metropolitan municipality and the second largest city of Nepal. It is the fourth largest city by total population. The city is a located in Morang district of Eastern Nepal.
429;240113648;Janakpur;Janakpur is a major city of religious and historical importance in the Eastern Terai region of Nepal. It is a popular place of pilgrimage for Hindus from all around the world and a major tourist attraction in the region. It is the capital of ancient Mithila Kingdom, the land of the wise and righteous King Janak of legend, and also the legendary birthplace of the goddess Sita. The people of that place also speaks Maithili.
430;243409317;Namche Bazaar;Namche Bazaar (3440 m) is the unofficial capital of the Khumbu region of Nepal, and is a major stop-off point for trekkers and climbers heading for Mount Everest base camp.
431;241882897;Nepalgunj;Nepalgunj is the district headquarters of Banke District in the Bheri region of Mid Western Nepal. The place has many advantages. As it the central point of the Mid-Western Region, you can reach other places easily by road or air. A lot of people visit the town for official business or shopping. Due to the near proximity to India, supplies are quite cheap, esp. vegetables. Many Nepalis cross the border and go shopping in Rupaidiha, a little market town just beyond the border. One can easily move around the place by bicycle, or hire one of the many rickshaws.
432;242465713;Patan;"Patan, Lalitpur Metropolitan City, is one of the largest cities in Nepal and is located just across the Bagmati river from Kathmandu. Confusingly, it is also known as Lalitpur, both names deriving from the Sanskrit ""Lalitapattan"". Like its larger neighbour, Patan also boasts a Durbar Square full of temples, statues, and palaces and, in addition, has the must-see attraction of Patan Museum. As a traditional centre of handicrafts, Patan is a great place to purchase jewellery, Buddha statues and masks."
433;242438045;Pokhara;Pokhara is the second largest city in Nepal with about 520,000 people in 2021. It is the starting point for most of the treks in the Annapurna area. It is a very popular location with most people staying around the beautiful Fewa Lake. Dozens of hotels and restaurants are sprouting like mushrooms everywhere, and today it is much easier to find modern amenities not common to other locations in Nepal, but Pokhara is losing its small town charm and the lakeside now feels more like Khao San Road (with all the usual: yoga, reiki, massages by blind people, overpriced souvenirs and disingenuous locals).
434;52171228;Wellington;Wellington (Māori: Te Whanganui-a-Tara) is the capital and second largest urban area of New Zealand. It is also the world's southernmost capital city of a UN member state.
435;52976097;Auckland;Auckland (Maori: Tāmaki Makaurau) is the largest city in New Zealand at 1.7 million citizens, and the main arrival point for visitors to the country. It is a vibrant multicultural city, set around two big natural harbours, and ranked as one of the most liveable cities in the world. It is in the warm northern part of the North Island, on a narrow isthmus that joins the Northland peninsula to the rest of the island.
436;51803950;Christchurch;Christchurch is rebuilding after an earthquake in February 2011 that severely damaged it. The city is back in business and open to visitors – you will just encounter construction sites, roadworks and vacant land (often used as temporary car parks) as you travel around.
437;51403067;Dunedin;"Dunedin (prounounced ""duh-NEE-din"") is the main city of the Otago region and the second-largest city on the South Island of New Zealand. The city was predominantly settled by Scots, and its name is an anglicised version of Dùn Èideann, the Scottish Gaelic name for Edinburgh. It had a population of 130,400 in June 2022."
438;53445377;Hamilton;Hamilton (Kirikiriroa in Māori) is an inland city in the Waikato region of New Zealand's North Island. The Waikato River, New Zealand's longest river, flows through the middle of the city. This effectively cuts the city in half, with Hamilton West containing the central business district and main shopping areas, and Hamilton East home to the University of Waikato and a large student population. 
439;53921547;Napier;Napier in New Zealand is the most consistently Art Deco city in the world, due to being largely rebuilt in the 1930s following a devastating earthquake in 1931. It is in Hawke's Bay, on the sunny east coast of the North Island.
440;53183618;Nelson;"Nelson (Māori: Whakatū) is the second oldest settled city in New Zealand and the oldest in the South Island. It is in a region often known as Nelson Bays or the ""Top of the South"" and is actually slightly north of the capital city of Wellington in the North Island. "
441;51631013;Queenstown;Queenstown (Māori: Tāhuna) is a world renowned resort town in the South Island of New Zealand. The town sits on the edge of Lake Wakatipu and is surrounded by the Southern Alps. 
442;67074107;Ibadan;Ibadan is a city of 3.6 million people (2021) in Oyo State, South West Nigeria. Its historic significance in the affairs of the declining Oyo Empire has endowed it with a lot of places to see and its location at the edge of the Yoruba heartland makes it an ideal base to explore the major Yoruba cities which might not always have as many developed facilities for the foreigner as Ibadan does.
443;254989387;Cagayan de Oro;"Cagayan de Oro, often abbreviated CDO and sometimes just called ""Cagayan"", is known as the ""City of Golden Friendship."" It is the capital of the Province of Misamis Oriental and the ""Gateway of Northern Mindanao."""
444;256992629;Cebu City;Cebu is part of the country's second largest large urban area, Metro Cebu, whose other main components are the cities of Mandaue and Lapu-Lapu. This is a booming metropolitan area with all the conveniences of a modern city, as well as many of the problems of squalor, traffic, noise and pollution. Cebu City is clearly the center of the urban region, though the other towns are far from insignificant.
445;256296304;Davao City;Davao is the largest city on the Philippines' second-largest island, Mindanao. It has a huge land area, and the inhabitants like to think of it as one of the most crime-free large cities in the Philippines.
446;255315510;Tagbilaran;"Tagbilaran is the capital city of the island province of Bohol in the Philippines. With about 105,000 residents as of 2020, it is the main point of entry to Bohol and serves as the province's political, social and economic center. Besides, it's known as the ""City of Friendship""."
447;235580024;Vigan;Vigan is a city in Ilocos Sur, Northern Luzon. Its Spanish colonial influence in local architecture and old-world charm make it a unique city in the Philippines.
448;370172190;Warsaw;Warsaw (Polish: Warszawa) is Poland's capital and largest city, with 1.8 million inhabitants (2021). It is on the Vistula River (Polish: Wisła) in the middle of the country.
449;186878113;Gdańsk;Gdańsk (also known by its German name Danzig) is a city in Poland on the Baltic Sea. Gdańsk is considered one of the most beautiful cities on the Baltic Sea and has magnificent architecture.
